date,Close,High,Low,Open,Volume,stockname
2018-01-02,189.56573486328125,192.1832123152683,188.42173272456088,191.74390543929337,253200,LII
2018-01-03,193.08921813964844,193.473601112935,189.69382822651696,189.69382822651696,201900,LII
2018-01-04,193.08921813964844,193.8396901100179,191.9635241489616,193.8396901100179,220600,LII
2018-01-05,195.37722778320312,195.8348285694439,192.9977120736717,194.41626333912396,169400,LII
2018-01-08,195.98126220703125,196.1368447970086,194.45287727209995,195.09351557343828,139000,LII
2018-01-09,193.7207489013672,196.4938090316324,193.50109545837392,196.1460418696475,268000,LII
2018-01-10,187.57058715820312,194.0502169230548,186.9390957456521,194.0410699333329,665100,LII
2018-01-11,191.2313690185547,191.29543983285097,186.93907133647983,188.58643698784425,367900,LII
2018-01-12,192.81468200683597,193.8671723110303,190.44431302235543,191.9818590966599,270100,LII
2018-01-16,192.1740264892578,194.71828579930136,190.82867903104943,193.9769747437311,247600,LII
2018-01-17,193.20823669433597,194.13258540909396,191.9452538452672,192.92452639400776,210800,LII
2018-01-18,195.843994140625,196.19176125025817,193.4004075602643,193.8213924732066,198900,LII
2018-01-19,198.1228179931641,198.40652822547992,195.84397518206788,196.56697822684484,208200,LII
2018-01-22,197.33575439453125,197.7750611946879,194.77320121795472,197.7750611946879,136200,LII
2018-01-23,197.1619110107422,197.72018465017752,194.88306753630405,197.5188531080473,199100,LII
2018-01-24,198.8276214599609,200.00822581798676,196.79587203602256,197.5920932550429,276600,LII
2018-01-25,200.92335510253903,201.6463721940013,197.2625486664075,199.5688606313335,266900,LII
2018-01-26,202.3419342041016,204.13573562481716,199.4041446588591,201.41758554322243,164000,LII
2018-01-29,202.22296142578125,203.60491088102563,201.390124578078,201.44503444234525,412500,LII
2018-01-30,201.50909423828125,202.64394932089508,197.82083267587265,200.57559860236907,303600,LII
2018-01-31,199.4315948486328,203.11985637993655,198.77264854362315,201.8202717130756,269900,LII
2018-02-01,196.0087432861328,200.0630940141828,195.4321617555732,198.8916369740616,259400,LII
2018-02-02,192.1557159423828,196.27412275363395,192.1557159423828,194.773192829906,242400,LII
2018-02-05,179.3795623779297,195.26746703285548,179.3795623779297,190.0691132695576,542000,LII
2018-02-06,181.0543212890625,184.72427441592984,175.32516470907947,179.471026544163,703200,LII
2018-02-07,183.93722534179688,185.9140642749369,181.25569118659865,181.25569118659865,349400,LII
2018-02-08,176.6705322265625,185.7584924826228,176.2953101381844,183.74505151048888,343100,LII
2018-02-09,181.26483154296875,182.73830671724323,174.0438912831081,178.2446633886639,577300,LII
2018-02-12,184.6968231201172,187.66208117828344,182.67423550893096,183.32402079103665,463200,LII
2018-02-13,183.0677795410156,185.7035646841505,181.905469569582,183.3423428209036,267400,LII
2018-02-14,186.4540252685547,187.13127950609865,181.50279503437608,181.68583256848103,272700,LII
2018-02-15,189.6571807861328,190.5540882060934,186.9298845447969,188.9982346658971,288900,LII
2018-02-16,188.29360961914065,193.9037867476408,186.21609777457743,189.33693903641165,396800,LII
2018-02-20,185.93235778808597,190.41683997895967,184.62361225679257,188.04647121992264,273700,LII
2018-02-21,185.4198303222656,189.4375643667926,185.2093239216122,186.65534397391832,282900,LII
2018-02-22,188.6047515869141,189.24538992814936,186.39911233042608,186.82011122030556,354400,LII
2018-02-23,191.9269561767578,192.4028510098335,189.5657340962092,190.06908386331347,301400,LII
2018-02-26,192.2564239501953,193.74819319504047,190.18805921233448,192.54928122656509,280200,LII
2018-02-27,189.96844482421875,192.98859960019263,189.85861111182007,192.2564493301816,219300,LII
2018-02-28,187.27767944335935,191.2038875667216,187.1403908452823,190.36190389833976,367000,LII
2018-03-01,179.67234802246094,188.11049219884853,179.0134018882082,188.11049219884853,607400,LII
2018-03-02,181.08175659179688,181.53021032255631,175.18785711263,178.2720814815961,492000,LII
2018-03-05,182.2807159423828,183.40641009252136,179.03174720300893,180.07507655396233,346100,LII
2018-03-06,185.44729614257807,185.72184543804897,181.8780016879141,183.0128566470413,282000,LII
2018-03-07,186.95738220214844,187.79936600048697,183.0220125192533,183.9189201442196,324600,LII
2018-03-08,188.54071044921875,189.1264390198167,186.99403119793536,188.29361602754744,258300,LII
2018-03-09,191.743896484375,191.9360949792466,189.08981723244375,189.4650532679884,169800,LII
2018-03-12,193.67498779296875,195.02033546825655,191.97271199759663,192.17405749763088,223000,LII
2018-03-13,194.242431640625,196.21010989004475,193.44619659252655,194.2973415132792,234200,LII
2018-03-14,194.20579528808597,195.49623301898683,191.07580719272408,195.49623301898683,320600,LII
2018-03-15,193.51026916503903,194.754944160948,192.58590641745735,194.1875095537072,263400,LII
2018-03-16,194.1234130859375,195.4413056321328,183.0677760165825,186.54554491018277,650000,LII
2018-03-19,191.0757598876953,193.85798014912984,189.96837394034185,193.85798014912984,210800,LII
2018-03-20,191.8354034423828,193.4461531933113,189.52909155422665,191.12154732828864,256100,LII
2018-03-21,193.3546600341797,194.89219213110093,192.36624055835784,192.49436823310128,187200,LII
2018-03-22,188.57730102539065,193.6841278607812,188.5498460933349,191.5150904743,318300,LII
2018-03-23,185.5113983154297,189.74878703249576,185.33750774256688,188.4674961594846,332800,LII
2018-03-26,187.24110412597656,188.97083470347133,184.07451420510228,187.3692317996847,371100,LII
2018-03-27,184.70599365234372,188.3576390995637,183.79993904080868,188.3576390995637,403700,LII
2018-03-28,183.70838928222656,186.17943048675963,182.60100331107665,185.5662471705698,277700,LII
2018-03-29,187.51614379882807,188.27769758081112,184.09375092352775,184.7543755536712,441900,LII
2018-04-02,183.52490234375,187.8189488413306,181.8458157516124,187.13079928719745,574500,LII
2018-04-03,187.23178100585935,188.01168965297865,181.40545487896784,184.6351609459867,340600,LII
2018-04-04,188.7823944091797,189.09435223546083,183.23131755720556,183.37812618149343,381200,LII
2018-04-05,188.21353149414065,191.0487048437957,186.93816130122377,190.14952650645455,319100,LII
2018-04-06,183.41482543945312,187.7455819497188,181.7724476698777,186.2133036506013,397400,LII
2018-04-09,182.64407348632807,185.6994593328076,182.3045908368657,185.36914697101412,274800,LII
2018-04-10,184.4057464599609,187.55289138474987,183.58914279150667,184.58925022806883,406200,LII
2018-04-11,183.11204528808597,184.58008950950105,181.11181631081823,183.41481882091944,255200,LII
2018-04-12,185.4425506591797,187.0207081602477,182.83676092502145,183.9836768996093,268700,LII
2018-04-13,182.32296752929688,187.488668202284,182.14863403936403,187.20423524521087,266300,LII
2018-04-16,186.61697387695312,187.9932729165099,182.63488534927387,184.21304270133405,302000,LII
2018-04-17,188.8741607666016,189.84674344018848,186.97486086594512,188.3878694298081,212200,LII
2018-04-18,188.79151916503903,190.5073147966494,188.49791598771577,189.46132810164204,326900,LII
2018-04-19,186.1123809814453,189.1402425289559,183.02029940740096,188.80993010558305,517600,LII
2018-04-20,180.8274078369141,186.7179680988492,179.68966186091893,186.0481729196505,558800,LII
2018-04-23,182.12110900878903,187.424448011373,180.20345462169377,182.99276245722825,882800,LII
2018-04-24,173.67059326171875,186.64450544767544,170.81706592376773,182.3504590100952,604900,LII
2018-04-25,178.30416870117188,179.45108481693578,171.7896795634566,174.13856152847052,890300,LII
2018-04-26,180.13922119140625,181.12097403381364,177.5517719049953,178.9923051602893,626000,LII
2018-04-27,181.8916778564453,182.28621017634345,179.2583496265902,180.37774058135008,530400,LII
2018-04-30,177.42335510253906,183.82774564460016,177.39583023205122,182.53402072990127,469400,LII
2018-05-01,180.3227081298828,180.7539496373776,174.71658253288874,177.02876895598712,366900,LII
2018-05-02,177.23977661132812,182.48806437953152,176.8727691591834,179.79970049150108,440400,LII
2018-05-03,178.48764038085938,180.0291026434628,175.33132555782993,176.24885828543438,254800,LII
2018-05-04,183.09371948242188,184.25899035411976,177.51511696333796,177.51511696333796,363000,LII
2018-05-07,185.2682342529297,186.6812427039964,182.95604751510075,183.52492741118496,480300,LII
2018-05-08,187.0482482910156,190.69085484366175,184.18555026492325,184.3598697469202,474300,LII
2018-05-09,185.8187255859375,187.58955696969247,184.46076711501684,187.30512407389247,331300,LII
2018-05-10,187.4152374267578,188.42452906783032,186.23162632080815,186.5252295252045,161100,LII
2018-05-11,187.69970703125,188.81908425877575,186.74546500063576,187.32351519224937,93700,LII
2018-05-14,185.89215087890625,188.6722741428521,184.8278094708081,187.9015359505234,189200,LII
2018-05-15,182.70834350585935,185.4242332376308,182.16698841704675,183.99288405461044,349000,LII
2018-05-16,183.2404937744141,184.8737011464589,182.07522312117743,184.2314169436032,328800,LII
2018-05-17,186.3509521484375,186.9565132694105,183.0569981397694,183.0569981397694,187900,LII
2018-05-18,187.0482482910156,187.5895893151015,185.27740260148207,185.7820484715793,174500,LII
2018-05-21,189.6173248291016,190.1127863626724,187.332663201032,188.0942170770552,214200,LII
2018-05-22,187.26844787597656,190.4889829259118,187.1399938455061,189.5898047126184,289500,LII
2018-05-23,188.8649139404297,188.96584309014327,185.66273400944004,186.1857203303657,179900,LII
2018-05-24,188.29608154296875,189.7733099047645,187.07576124405577,188.84660682082583,202400,LII
2018-05-25,190.2229156494141,191.02116474234097,187.92908354289756,188.3419705219825,213900,LII
2018-05-29,189.58981323242188,190.88352388299745,187.5712298051183,188.69062097828123,227800,LII
2018-05-30,190.5256805419922,191.32394359922185,189.83753094118973,191.32394359922185,236800,LII
2018-05-31,186.54360961914065,190.6174578906651,186.2500063745804,190.6174578906651,456900,LII
2018-06-01,187.8923797607422,189.10352986782064,186.97484689190355,188.020833802362,234100,LII
2018-06-04,188.72735595703125,190.6266418956945,187.53456031415985,189.1218884078936,193400,LII
2018-06-05,189.9017791748047,190.4798293628961,187.16753514303545,188.92001228394724,236800,LII
2018-06-06,189.81005859375,190.9661592032487,187.62633944331205,189.7366542693022,187400,LII
2018-06-07,192.37908935546875,192.4891888049524,190.13113692573327,190.36969039976069,167900,LII
2018-06-08,196.1318206787109,196.29698387505803,191.8377735798528,191.8377735798528,257600,LII
2018-06-11,193.250732421875,197.23283497254275,192.90207951684388,196.20518883022305,252100,LII
2018-06-12,194.8656311035156,196.7190373796316,192.2965363242137,193.9664388304738,261400,LII
2018-06-13,191.3514404296875,195.30600398287368,190.993603249712,195.30600398287368,252200,LII
2018-06-14,194.0765380859375,194.31509156924344,190.8926982104401,192.25981309616444,180500,LII
2018-06-15,193.90216064453125,194.37009721735816,191.7643080659447,193.140606927662,466900,LII
2018-06-18,192.0029144287109,194.14995188524117,191.4340485558425,192.33322680660484,159300,LII
2018-06-19,189.0026092529297,191.75520798412205,187.32352234684944,190.8743702299464,260300,LII
2018-06-20,188.01165771484372,190.7183767943442,185.4058678078201,190.34218496961785,491600,LII
2018-06-21,185.30496215820312,188.433738901276,183.6992794834333,188.433738901276,257600,LII
2018-06-22,183.45150756835935,187.4519510774184,183.0294363263865,185.88296385234875,310900,LII
2018-06-25,181.7632293701172,184.35066424552437,180.34105091710987,183.31384783777185,252900,LII
2018-06-26,180.2952117919922,182.70832775820412,180.17592803687427,181.95594407275377,345400,LII
2018-06-27,177.84535217285156,182.22198675825092,177.62513930047908,180.42361663496797,306300,LII
2018-06-28,178.4897918701172,179.9166819777927,176.3632717568994,177.9926889274357,529200,LII
2018-06-29,184.2525634765625,186.87620048135892,178.57263335444702,180.3401307078641,618500,LII
2018-07-02,185.7623291015625,185.8728073596501,181.0674175141,181.776262312304,310000,LII
2018-07-03,185.9556427001953,188.08216290140416,185.25601266570376,185.9096112664003,179600,LII
2018-07-05,189.79440307617188,189.96011340645356,185.04424629478416,186.51716769960527,315400,LII
2018-07-06,190.09820556640625,191.26733647806,189.17763314235583,189.9417099399361,266200,LII
2018-07-09,195.5111846923828,196.35810967491383,191.18448286764004,192.73105191382535,410100,LII
2018-07-10,195.8978271484375,197.39835074355716,195.1889824035743,195.78734889866345,237300,LII
2018-07-11,194.6458282470703,195.94383868726,192.7218353246109,194.59979681823992,242100,LII
2018-07-12,197.5272216796875,198.64110638966284,195.44671911765727,196.8644084444874,312600,LII
2018-07-13,198.0059356689453,199.4696425728204,197.06696183258487,198.07038248642465,350300,LII
2018-07-16,195.67686462402344,198.2268540729125,194.691859472816,198.2268540729125,211400,LII
2018-07-17,197.481201171875,198.12559906205936,194.97724304416963,195.0416758097778,288300,LII
2018-07-18,197.610107421875,197.8770672814049,196.26606531509253,197.4536117736233,387500,LII
2018-07-19,199.24868774414065,200.63874697808177,196.6894976570163,197.6468867495468,533600,LII
2018-07-20,199.05538940429688,199.9483458605001,195.89783244540095,198.25449581759116,518700,LII
2018-07-23,191.46063232421875,202.5259158410049,188.53321901044472,201.605343496273,1074300,LII
2018-07-24,192.75865173339844,195.0232659881497,189.40776880343884,190.84385948101868,534500,LII
2018-07-25,189.0211639404297,192.33521670221265,185.5782175363132,191.65400200314883,577300,LII
2018-07-26,193.00721740722656,194.10270083712183,187.03269733036944,188.6436990691989,504100,LII
2018-07-27,194.3511962890625,195.65840711345464,193.09001688354115,193.40300805695543,254100,LII
2018-07-30,196.53302001953125,197.90466399829683,194.45251726491333,194.94963426074037,266700,LII
2018-07-31,199.837890625,200.53752070539255,196.8828465620718,196.8828465620718,250200,LII
2018-08-01,196.9656982421875,201.20953802823269,196.91045209286813,198.9909549324282,351800,LII
2018-08-02,199.9851837158203,201.12668467585004,195.9991029306191,195.9991029306191,181300,LII
2018-08-03,200.54672241210935,200.85971368723327,195.9990920674901,195.9990920674901,128500,LII
2018-08-06,202.70083618164065,203.962015857101,200.92412417002825,200.92412417002825,180900,LII
2018-08-07,202.4338531494141,206.42914780432244,200.9241150647213,200.9241150647213,223000,LII
2018-08-08,198.9172821044922,202.52592415842392,198.6963396758279,202.43386130144216,204200,LII
2018-08-09,199.73660278320312,203.16113337264997,198.31891336397825,199.6445399207732,238800,LII
2018-08-10,198.4938507080078,199.75504466587668,197.96913165364248,199.6445664069399,154700,LII
2018-08-13,196.6250762939453,199.3867937853801,195.5940395921259,198.69636441252135,151000,LII
2018-08-14,200.2520751953125,201.9551394321163,196.9472242752536,197.2786308384818,146500,LII
2018-08-15,204.4407196044922,204.9746532803526,197.88624863305537,198.9357006037272,410100,LII
2018-08-16,203.69503784179688,206.7513305897712,203.27156840093548,205.20477585998583,164500,LII
2018-08-17,204.9746856689453,205.4073558876337,203.14274125265143,203.28083556210944,181100,LII
2018-08-20,207.4233856201172,207.8468410695542,205.21400337120852,205.7203210145097,217100,LII
2018-08-21,204.49594116210935,204.956227336873,193.51351977472265,196.08191044930317,868800,LII
2018-08-22,205.1127014160156,205.6650503864689,201.9367299529538,203.97120081241164,331400,LII
2018-08-23,203.5477752685547,205.20480849025677,202.52593928574012,204.07249426144816,306300,LII
2018-08-24,202.76528930664065,204.33027375947012,201.8539315417717,204.30264366200564,149800,LII
2018-08-27,204.5604248046875,208.1414513273189,202.46150654673488,203.58460613914264,366300,LII
2018-08-28,206.1621551513672,206.7513208368482,204.09086756301423,205.1587347575792,140700,LII
2018-08-29,205.45333862304688,206.8249965367648,204.8365568092706,206.56723739210665,195800,LII
2018-08-30,205.5914306640625,205.95045332925997,203.23476762616963,205.37048823670264,151200,LII
2018-08-31,205.1127014160156,205.91359478103684,203.89755334656337,204.6708306677437,196600,LII
2018-09-04,206.5764312744141,207.4417715374112,203.72266539604965,204.55117489855107,183400,LII
2018-09-05,208.0217437744141,208.94231616300843,206.14376823546243,206.659300572404,300200,LII
2018-09-06,207.88365173339844,209.6695502665582,206.78816840567,208.0125312986124,236700,LII
2018-09-07,208.9515686035156,211.27141553068864,205.8308279948045,206.40159256899312,304700,LII
2018-09-10,207.1748046875,210.86629465633425,206.97227765212065,209.83525814663508,359900,LII
2018-09-11,209.51304626464844,209.59589440036407,206.5948337609536,206.67768189666927,208100,LII
2018-09-12,209.54991149902344,210.38762175378127,206.77897943177405,208.647740383406,215300,LII
2018-09-13,210.46124267578125,211.7132216129153,207.6442935789344,210.51647476837528,321300,LII
