date,Close,High,Low,Open,Volume,stockname
2018-01-02,34.7949104309082,35.45879581772711,34.64000477861989,35.414535853969745,7278800,SO
2018-01-03,34.59574508666992,34.942438261948446,34.551485126164785,34.7063907670706,6292800,SO
2018-01-04,34.448204040527344,34.73588666003069,34.3596869608126,34.588356317901294,5231500,SO
2018-01-05,34.507225036621094,34.63262685062932,34.25642422251273,34.51460310363174,6120500,SO
2018-01-08,34.81703567504883,34.839164246067995,34.47033972157364,34.595741523133775,7945500,SO
2018-01-09,34.38182067871094,34.85391559313344,34.35969210894352,34.81703370555187,5694500,SO
2018-01-10,33.90234375,34.30805009396213,33.791698100141595,34.271168210675995,7197000,SO
2018-01-11,33.37861633300781,33.81382934360775,33.253217357128484,33.67367705046482,6867800,SO
2018-01-12,33.07618713378906,33.46714027261709,32.78112635594006,33.25322416328009,8591200,SO
2018-01-16,32.94341278076172,33.30486212272658,32.685236689292786,33.14995365393687,9767000,SO
2018-01-17,33.23108673095703,33.40074566249033,32.869640298444914,32.913897437335926,10598400,SO
2018-01-18,33.120445251464844,33.29747945719568,32.64834747039736,33.172080462628664,9885100,SO
2018-01-19,32.781124114990234,33.24584382346587,32.758995543032135,33.18683336027496,8808600,SO
2018-01-22,32.4860725402832,32.98767423833327,32.434437319652325,32.906532373368044,9649500,SO
2018-01-23,32.803260803222656,33.00980167863831,31.83693933884097,32.21313919247783,10273700,SO
2018-01-24,32.51557922363281,32.89177909066753,32.51557922363281,32.781130581235175,8133000,SO
2018-01-25,32.91390609741211,32.9655413156426,32.47869296239207,32.51557767304957,6763800,SO
2018-01-26,32.685237884521484,33.07619106987314,32.44181229174207,32.936038731366125,8851900,SO
2018-01-29,32.44918441772461,32.6114653026194,32.34591118236327,32.58195866394473,5900400,SO
2018-01-30,33.04667663574219,33.1351937332012,32.44180464427469,32.44180464427469,8254700,SO
2018-01-31,33.27534484863281,33.30485148220461,32.83275378677815,33.00979077430151,9355200,SO
2018-02-01,32.73686218261719,33.41549788654152,32.61883845959089,33.27534559479388,9120700,SO
2018-02-02,32.58195114135742,32.847505200301896,32.47130549273542,32.604082522207655,7211600,SO
2018-02-05,32.250022888183594,32.98767206448124,32.1024924901424,32.626222729975744,9907400,SO
2018-02-06,32.08035659790039,32.368039260811855,31.44597800075837,31.96970812113091,14707700,SO
2018-02-07,31.96971702575684,32.40493017427968,31.851693264152765,32.00659892365027,10125300,SO
2018-02-08,32.013973236083984,32.49344348026996,31.74104103309105,31.866442847908257,9475700,SO
2018-02-09,32.699981689453125,32.93602914555885,31.940201302074414,31.999214573054665,11018600,SO
2018-02-12,32.95815658569336,33.09830887860675,32.43442648627709,32.69998056877197,7209700,SO
2018-02-13,32.91390609741211,33.0761898197984,32.53032818062255,32.8844022683578,6832400,SO
2018-02-14,32.14674758911133,32.77374816851996,32.13199427014893,32.714734892670364,8010300,SO
2018-02-15,32.86964416503906,32.87701941775261,32.257394075220816,32.34591117732309,8512300,SO
2018-02-16,32.8322639465332,32.92942373146468,32.51836419945317,32.869632217347984,7861100,SO
2018-02-20,32.48847579956055,32.82479313455707,32.279208322143035,32.69026791116848,8368500,SO
2018-02-21,32.077423095703125,32.77248401231429,32.069950579306344,32.570694708410564,8576300,SO
2018-02-22,32.15216064453125,32.458585117287114,31.67383979447498,32.07742122982423,7088800,SO
2018-02-23,32.93690872192383,33.04901642785156,32.12974293270325,32.152163333481845,5648000,SO
2018-02-26,32.90700912475586,33.25827723484258,32.77995640043678,33.10132874561887,6777700,SO
2018-02-27,32.43616485595703,33.12375036807492,32.43616485595703,32.892062458026246,6709500,SO
2018-02-28,32.18206024169922,32.54080092194962,32.08490041652177,32.46606149834485,7518600,SO
2018-03-01,32.8696403503418,33.04901208605784,32.197002756194905,32.197002756194905,9698300,SO
2018-03-02,33.0340690612793,33.38533436672331,32.5706960481509,32.86964518361352,8117400,SO
2018-03-05,33.512386322021484,33.706703096433785,32.91448526496388,32.97427394516107,10168200,SO
2018-03-06,32.959312438964844,33.557216099902256,32.899523783480674,33.557216099902256,6080600,SO
2018-03-07,32.63794708251953,33.06395452837837,32.48847398686834,32.936898975855,6400400,SO
2018-03-08,32.44363021850586,32.839739052235615,32.39878657937896,32.66037019776108,6059700,SO
