date,Close,High,Low,Open,Volume,stockname
2018-01-02,108.4000015258789,108.94000244140624,106.9000015258789,107.62000274658205,245700,EPAM
2018-01-03,109.7699966430664,110.76000213623048,108.37999725341795,108.66000366210938,252500,EPAM
2018-01-04,110.02999877929688,110.77999877929688,109.80999755859376,110.66000366210938,245700,EPAM
2018-01-05,110.20999908447266,110.61000061035156,109.0,110.1999969482422,340300,EPAM
2018-01-08,110.6999969482422,111.08000183105467,109.37000274658205,110.0,258400,EPAM
2018-01-09,111.0999984741211,111.9499969482422,110.55999755859376,111.12000274658205,250000,EPAM
2018-01-10,109.66000366210938,110.8499984741211,109.05999755859376,110.5500030517578,208100,EPAM
2018-01-11,110.4000015258789,110.5999984741211,109.13999938964844,110.41000366210938,252900,EPAM
2018-01-12,110.87000274658205,111.16000366210938,107.25,110.5500030517578,260800,EPAM
2018-01-16,110.19000244140624,112.83000183105467,109.91000366210938,112.0,218100,EPAM
2018-01-17,112.25,112.4499969482422,110.02999877929688,110.98999786376952,213200,EPAM
2018-01-18,113.11000061035156,113.5199966430664,111.6999969482422,112.37999725341795,223300,EPAM
2018-01-19,113.3000030517578,114.33000183105467,112.93000030517578,112.93000030517578,199400,EPAM
2018-01-22,112.8499984741211,113.30999755859376,111.9000015258789,113.3000030517578,168500,EPAM
2018-01-23,114.76000213623048,115.41000366210938,112.2699966430664,112.66999816894533,465300,EPAM
2018-01-24,115.52999877929688,117.0,114.68000030517578,114.9800033569336,442700,EPAM
2018-01-25,116.19000244140624,117.12999725341795,115.70999908447266,116.12999725341795,351400,EPAM
2018-01-26,119.0199966430664,119.18000030517578,115.01000213623048,116.4499969482422,236400,EPAM
2018-01-29,117.75,119.13999938964844,117.37999725341795,119.0,302500,EPAM
2018-01-30,117.4000015258789,117.70999908447266,115.22000122070312,116.75,243700,EPAM
2018-01-31,117.4800033569336,118.6500015258789,117.08000183105467,118.5,237000,EPAM
2018-02-01,115.6999969482422,117.4499969482422,114.87999725341795,117.12000274658205,207100,EPAM
2018-02-02,113.75,115.4499969482422,113.54000091552734,115.11000061035156,166100,EPAM
2018-02-05,109.33000183105467,113.68000030517578,109.22000122070312,112.48999786376952,236400,EPAM
2018-02-06,111.72000122070312,111.87000274658205,106.0500030517578,106.79000091552734,462200,EPAM
2018-02-07,110.93000030517578,113.30999755859376,110.56999969482422,111.37999725341795,249100,EPAM
2018-02-08,106.19000244140624,111.98999786376952,106.16999816894533,110.98999786376952,336300,EPAM
2018-02-09,104.87000274658205,107.62000274658205,102.02999877929688,106.6999969482422,770900,EPAM
2018-02-12,110.02999877929688,110.93000030517578,105.0999984741211,105.79000091552734,698600,EPAM
2018-02-13,110.45999908447266,111.87999725341795,109.2300033569336,109.58999633789062,212700,EPAM
2018-02-14,110.7300033569336,111.2699966430664,109.44000244140624,109.44000244140624,366200,EPAM
2018-02-15,112.2300033569336,112.37000274658205,110.25,111.55999755859376,408200,EPAM
2018-02-16,114.9499969482422,116.25,108.87000274658205,109.5,416700,EPAM
2018-02-20,113.8499984741211,115.19000244140624,112.9499969482422,114.05999755859376,419900,EPAM
2018-02-21,113.04000091552734,115.8000030517578,113.0,113.66999816894533,346600,EPAM
2018-02-22,114.6500015258789,115.56999969482422,113.30999755859376,113.7699966430664,250400,EPAM
2018-02-23,116.66000366210938,117.08000183105467,114.27999877929688,115.1999969482422,239500,EPAM
2018-02-26,116.29000091552734,117.93000030517578,116.20999908447266,116.95999908447266,423400,EPAM
2018-02-27,114.61000061035156,117.36000061035156,114.5199966430664,116.37000274658205,219800,EPAM
2018-02-28,113.12000274658205,116.54000091552734,113.04000091552734,115.0,281500,EPAM
2018-03-01,112.73999786376952,113.97000122070312,111.43000030517578,112.95999908447266,212900,EPAM
2018-03-02,115.97000122070312,116.27999877929688,111.0500030517578,111.73999786376952,284900,EPAM
2018-03-05,116.3000030517578,117.66999816894533,115.23999786376952,115.23999786376952,182600,EPAM
2018-03-06,115.36000061035156,116.8499984741211,114.80999755859376,116.73999786376952,238700,EPAM
2018-03-07,116.66000366210938,116.87999725341795,114.54000091552734,114.62000274658205,183700,EPAM
2018-03-08,118.77999877929688,119.1500015258789,116.3499984741211,117.0,347600,EPAM
2018-03-09,122.5199966430664,123.4800033569336,119.47000122070312,119.9000015258789,595100,EPAM
2018-03-12,124.9000015258789,125.4800033569336,122.54000091552734,123.23999786376952,629200,EPAM
2018-03-13,121.79000091552734,125.87999725341795,121.69000244140624,125.23999786376952,414700,EPAM
2018-03-14,121.83000183105467,122.55999755859376,121.08000183105467,122.4499969482422,266600,EPAM
2018-03-15,121.75,122.1500015258789,121.01000213623048,122.13999938964844,223900,EPAM
2018-03-16,119.06999969482422,121.91999816894533,118.9000015258789,121.2300033569336,535900,EPAM
2018-03-19,119.0999984741211,119.36000061035156,114.81999969482422,118.47000122070312,357800,EPAM
2018-03-20,119.1500015258789,120.29000091552734,118.41000366210938,119.70999908447266,344200,EPAM
2018-03-21,120.80999755859376,121.88999938964844,118.36000061035156,119.01000213623048,249800,EPAM
2018-03-22,116.75,120.5500030517578,116.45999908447266,119.5199966430664,248400,EPAM
2018-03-23,112.62000274658205,116.91999816894533,109.54000091552734,116.37000274658205,387600,EPAM
2018-03-26,117.2300033569336,117.23999786376952,113.6999969482422,114.1500015258789,512600,EPAM
2018-03-27,113.30999755859376,117.9499969482422,112.83000183105467,117.83999633789062,294200,EPAM
2018-03-28,111.52999877929688,113.5,110.08999633789062,113.5,368900,EPAM
2018-03-29,114.5199966430664,115.72000122070312,110.79000091552734,112.08999633789062,353200,EPAM
2018-04-02,112.1999969482422,114.77999877929688,111.13999938964844,114.3499984741211,297500,EPAM
2018-04-03,112.73999786376952,113.27999877929688,111.54000091552734,112.41999816894533,274600,EPAM
