date,Close,High,Low,Open,Volume,stockname
2018-01-02,24.249177932739254,24.257746743200784,23.580827060074924,23.59796468099798,11693300,KR
2018-01-03,23.86359214782715,24.39484534136142,23.726494444054847,24.154925176926668,10788400,KR
2018-01-04,23.11812400817871,24.043534408055635,22.741106106463672,24.009260796233217,12357600,KR
2018-01-05,23.40945625305176,23.623671631113115,23.041005541292844,23.38375145365792,9629900,KR
2018-01-08,23.96641731262207,24.094947854452563,23.40945762391361,23.46086886004557,12321700,KR
2018-01-09,23.7950439453125,24.129219403085504,23.786475134301195,23.99212169557178,8186200,KR
2018-01-10,23.983551025390625,24.03496225313955,23.032434323201457,23.52084670698337,7565500,KR
2018-01-11,24.0606689453125,24.086375376632688,23.615100608430136,23.992120096125483,9372300,KR
2018-01-12,24.112079620361328,24.651903225364507,24.000688355863375,24.120648430604778,10081700,KR
2018-01-16,24.206336975097656,24.39484591362328,23.99212160363661,24.29202345054879,8208800,KR
2018-01-17,24.566221237182617,24.763299005720896,24.300594608529558,24.352005845032203,7571200,KR
2018-01-18,24.900388717651367,25.157448086158364,24.591919763509477,24.643330983477583,10559600,KR
2018-01-19,25.46592140197754,25.55160787282249,24.780432903884893,24.986079453312687,9521500,KR
2018-01-22,25.38880920410156,25.46592688102069,24.98608482911689,25.405946828824444,9716100,KR
2018-01-23,25.114612579345703,25.388808024840596,24.86612356974112,25.380240847210928,10590200,KR
2018-01-24,25.26027107238769,25.594448095240576,24.97750690494803,25.23456627901434,12846500,KR
2018-01-25,25.92862319946289,26.099994479294825,25.457348502675288,26.00574084740389,16529200,KR
2018-01-26,26.45987892150879,26.468447731502053,25.74868403540185,25.9286257765936,11681000,KR
2018-01-29,26.85403823852539,26.91401827912343,26.168549725499933,26.25423456387797,13224300,KR
2018-01-30,26.41703414916992,26.94828888102442,26.331347691214905,26.56270063739348,11304000,KR
2018-01-31,26.014314651489254,26.63982312992796,25.88578412401994,26.42560776325715,11507800,KR
2018-02-01,25.88578414916992,26.30564770646615,25.77439287749964,25.88578414916992,5467000,KR
2018-02-02,25.14031219482422,25.81723181295389,25.114605765907907,25.714409365955287,7695900,KR
2018-02-05,24.394847869873047,25.311691106089185,24.20633891623068,24.83184745881708,14262000,KR
