date,Close,High,Low,Open,Volume,stockname
2018-01-02,75.1142578125,75.39884825448664,74.34420007576936,75.1142578125,988800,CHRW
2018-01-03,74.90501403808594,74.99708686699722,74.0345113558109,74.64553954895268,1214300,CHRW
2018-01-04,75.09751892089844,75.84246703831207,74.6455268520245,75.61646781089365,1610700,CHRW
2018-01-05,74.97196197509766,75.89268369057665,74.687377933534,75.39884442340583,902500,CHRW
2018-01-08,75.98479461669922,76.34471404072714,74.82133548957857,74.82133548957857,1083100,CHRW
2018-01-09,76.5539321899414,77.34910589149989,76.093574517846,76.093574517846,1932600,CHRW
2018-01-10,76.53722381591797,77.34076343566417,76.24426127472732,76.48699819933273,1043100,CHRW
2018-01-11,78.61302185058594,78.68835707188886,76.73809633479728,76.74646833404523,1060300,CHRW
2018-01-12,78.91433715820312,79.10685479387965,78.02709696082515,78.7050819127111,983300,CHRW
2018-01-16,77.81785583496094,79.48352610323467,77.6588197760225,79.0984971479835,1601300,CHRW
2018-01-17,77.82624053955078,78.37029925659384,77.58350360479417,78.06897108834188,1104300,CHRW
2018-01-18,78.4121322631836,79.14034287603683,77.29052073485667,77.95176813104123,1378400,CHRW
2018-01-19,79.65093231201172,79.75137075872313,78.33680303187064,78.71346636493134,1622300,CHRW
2018-01-22,79.87691497802734,80.07779823169938,78.7553035076012,79.40818525747143,972500,CHRW
2018-01-23,79.43328094482422,80.06104659024808,78.95617930974059,79.70949936144169,1021500,CHRW
2018-01-24,80.50470733642578,80.78929150767233,78.94784723758184,79.61746681905053,1765600,CHRW
2018-01-25,80.79763793945312,82.58049679687664,80.62186429178497,80.89808276067644,2246800,CHRW
2018-01-26,80.96505737304688,83.852777740641,80.83950292533311,81.47563439141108,2835700,CHRW
2018-01-29,80.61349487304688,81.71836239800344,80.41261161013581,80.59675726195586,2123200,CHRW
2018-01-30,79.45841217041016,81.04875351542607,79.36633933981696,80.14476920740051,3124700,CHRW
2018-01-31,76.5539321899414,80.26193510223776,75.5913568596142,76.95570503933429,7558700,CHRW
2018-02-01,76.98918914794922,77.57510125367152,75.48254889614473,76.37816104972768,2107300,CHRW
2018-02-02,76.8301773071289,77.22357829591874,75.80063841336052,76.31122186017731,2045700,CHRW
2018-02-05,75.60810089111328,77.10636909738989,75.57461928815057,76.36978660413585,2989200,CHRW
2018-02-06,75.97639465332031,76.4869779828877,73.69133086056728,74.47813265746721,2467000,CHRW
2018-02-07,77.48304748535156,78.38703185864476,75.72530435014673,75.72530435014673,2069300,CHRW
2018-02-08,75.72529602050781,77.96014070923906,75.72529602050781,77.56673979084049,1641300,CHRW
2018-02-09,74.78783416748047,76.38654753715657,72.9547622970225,76.0349938210732,2591400,CHRW
2018-02-12,76.31959533691406,76.445149797505,74.7962169671247,75.248209193673,1357100,CHRW
2018-02-13,77.60857391357422,78.05219394049006,75.6666858050241,75.97637943123057,1181400,CHRW
2018-02-14,77.36583709716797,78.02708433221616,75.36535778491681,75.93453221597335,1482300,CHRW
2018-02-15,77.80108642578125,77.80108642578125,76.53718952437292,77.45791119369129,1382500,CHRW
2018-02-16,77.52489471435547,78.26984296454198,77.28215783488422,77.74251559722151,875700,CHRW
2018-02-20,75.3067855834961,77.80947675796493,75.03056710182203,77.42444783773617,1204400,CHRW
2018-02-21,75.48253631591797,76.64599472191911,75.34024431195223,75.34024431195223,1219900,CHRW
2018-02-22,75.4072494506836,76.22753317365803,75.21473811863645,75.8425041235977,982000,CHRW
2018-02-23,77.53324127197266,77.56672287325347,75.45743308026236,75.59972509623394,1003400,CHRW
2018-02-26,79.2072982788086,79.24077988653933,77.35748255694037,77.8429562900905,854100,CHRW
2018-02-27,78.23636627197266,80.07781020897963,78.2279942725781,79.3579715241944,1147400,CHRW
2018-02-28,78.14427185058594,79.25751118186537,77.83457181818079,78.44559988590913,1573000,CHRW
2018-03-01,75.45252990722656,78.38820162192339,75.31794678733615,77.98443942708744,1863300,CHRW
2018-03-02,75.29273986816406,75.6628483938428,74.1487540595178,74.47680815283411,1418600,CHRW
2018-03-05,75.51984405517578,75.67966756754157,73.81227897019998,75.04037993566246,1303700,CHRW
2018-03-06,75.69650268554688,76.41149227668367,75.40209596185352,75.84791277452993,941200,CHRW
2018-03-07,75.71332550048828,75.89838297897151,73.9805198163512,74.9562750965046,1183500,CHRW
2018-03-08,75.36844635009766,76.02455457723738,75.06562618102008,75.81426314968823,1045700,CHRW
2018-03-09,77.16851806640625,77.21057890674635,75.08243130423521,75.71330540383732,1630600,CHRW
2018-03-12,76.5712890625,77.81621673883659,76.2937029267679,77.4208679547787,783600,CHRW
2018-03-13,77.14328002929688,77.61433061167153,76.51240596322387,76.89093425341738,937000,CHRW
2018-03-14,75.4861831665039,77.22739533318251,75.3600070696988,77.18534091263606,946800,CHRW
2018-03-15,75.9404525756836,76.3189810620475,75.45257483819388,75.68810666902719,752500,CHRW
2018-03-16,77.5050048828125,77.76576418877758,75.77220564366547,76.218022425187,1817300,CHRW
2018-03-19,77.91718292236328,79.12005022951205,77.26948810355341,77.48819300055834,1255700,CHRW
2018-03-20,78.28728485107422,78.75833554978796,77.42929873304783,78.11905429227201,716200,CHRW
2018-03-21,78.74992370605469,79.43126577046385,78.26204613069757,78.31251401174002,904600,CHRW
2018-03-22,77.94241333007812,79.02751138670494,76.72271926949088,78.12746438496767,1229000,CHRW
2018-03-23,76.4283218383789,78.49758884792341,76.36944049159622,77.87512797942274,1517600,CHRW
2018-03-26,78.02651977539062,78.27045855987926,77.12647287559376,77.33676426729943,927000,CHRW
2018-03-27,77.0171127319336,78.82561987815187,76.75635347512431,78.16951180128747,943400,CHRW
2018-03-28,77.12647247314453,77.55546228932512,76.26007297065158,77.18535380581152,847200,CHRW
2018-03-29,78.82565307617188,79.17894120210674,77.28631799055904,77.28631799055904,1333200,CHRW
2018-04-02,77.58068084716797,78.80878145312025,77.07597651746028,78.67419192050963,1614100,CHRW
2018-04-03,78.75831604003906,78.80037687811267,77.55544923157855,77.89191668341881,1298500,CHRW
2018-04-04,79.37240600585938,79.55746351008239,77.74895574279272,77.87513189727076,1114900,CHRW
2018-04-05,78.47233581542969,79.89390766460366,77.58910941092601,79.87708075956675,1688400,CHRW
2018-04-06,76.10867309570312,78.31252305688994,75.50303278290575,78.0265298078383,1507300,CHRW
2018-04-09,77.0255355834961,77.79940641384462,76.08342777856024,76.23483784689664,1083200,CHRW
2018-04-10,79.17049407958984,79.38919247486723,77.97603426903135,78.11903727219955,1655500,CHRW
2018-04-11,79.02751159667969,79.3050978061286,78.33775600863326,78.77516574793181,728800,CHRW
